facility_id,timestamp,emission,power_in_MW,name,network_region,units,latitude,longitude,fuel_source,value_price_in_$/MWh,value_demand_in_MW
SNOWY3,2025-10-01T00:05:00+10:00,0.0,61.8,Guthega,NSW,"[{'code': 'GUTHEGA', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 60.0, 'capacity_maximum': 80.0, 'data_first_seen': '2001-07-16T07:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:19Z', 'updated_at': '2025-07-21T01:04:06Z'}, {'code': 'SNOWY3', 'fueltech_id': 'hydro', 'status_id': 'retired', 'capacity_registered': 60.0, 'capacity_maximum': 80.0, 'data_first_seen': '1998-12-07T04:15:00+10:00', 'data_last_seen': '2001-05-27T23:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:19Z', 'updated_at': '2025-07-21T01:03:40Z'}]",-36.349772,148.41403,hydro,80.01,7170.68
SNOWY6,2025-10-01T00:05:00+10:00,0.0,52.4,Blowering,NSW,"[{'code': 'BLOWERNG', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 80.0, 'capacity_maximum': 80.0, 'data_first_seen': '2001-08-07T13:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:21Z', 'updated_at': '2025-07-21T01:02:52Z'}, {'code': 'SNOWY6', 'fueltech_id': 'hydro', 'status_id': 'retired', 'capacity_registered': 80.0, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2001-09-24T19:20:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:21Z', 'updated_at': '2025-07-21T01:02:50Z'}]",-35.397402,148.247225,hydro,80.01,7170.68
STANWELL,2025-10-01T00:05:00+10:00,16.935,228.964,Stanwell,QLD,"[{'code': 'STAN-2', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 365.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.8571, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:21Z', 'updated_at': '2025-10-13T02:49:45Z'}, {'code': 'STAN-3', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 365.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.8571, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:21Z', 'updated_at': '2025-10-13T02:47:30Z'}, {'code': 'STAN-1', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 365.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.8571, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:21Z', 'updated_at': '2025-10-13T02:14:40Z'}, {'code': 'STAN-4', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 365.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.8571, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:21Z', 'updated_at': '2025-10-13T02:48:01Z'}]",-23.507501,150.317884,coal_black,67.3,5920.4
STARFHILL,2025-10-01T00:05:00+10:00,0.0,6.298,Starfish Hill,SA,"[{'code': 'STARHLWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 34.5, 'capacity_maximum': 35.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:22Z', 'updated_at': '2025-01-07T01:04:40Z'}]",-35.578983,138.139653,wind,0.01,1565.38
STOCKYD,2025-10-01T00:05:00+10:00,0.0,338.22,Stockyard Hill,VIC,"[{'code': 'STOCKYD1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 531.0, 'capacity_maximum': 511.0, 'data_first_seen': '2021-07-08T00:05:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:22Z', 'updated_at': '2025-05-13T04:44:32Z'}]",-37.53568,143.252548,wind,0.01,4889.73
STWF,2025-10-01T00:05:00+10:00,0.0,139.424,Silverton,NSW,"[{'code': 'STWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 198.94, 'capacity_maximum': 198.0, 'data_first_seen': '2018-05-15T09:00:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:22Z', 'updated_at': '2025-09-09T00:56:49Z'}]",-31.86095,141.296349,wind,80.01,7170.68
SWAN_E,2025-10-01T00:05:00+10:00,0.0,0.58,Swanbank E,QLD,"[{'code': 'SWAN_E', 'fueltech_id': 'gas_ccgt', 'status_id': 'operating', 'capacity_registered': 385.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.401, 'data_first_seen': '2002-05-21T10:55:00+10:00', 'data_last_seen': '2025-11-03T22:35:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:23Z', 'updated_at': '2025-10-13T05:54:37Z'}]",-27.655286,152.818644,gas_ccgt,67.3,5920.4
TARALGA,2025-10-01T00:05:00+10:00,0.0,47.943,Taralga,NSW,"[{'code': 'TARALGA1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 106.8, 'capacity_maximum': 106.0, 'data_first_seen': '2014-12-22T17:35:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:23Z', 'updated_at': '2025-05-13T04:46:16Z'}]",-34.425387,149.859603,wind,80.01,7170.68
TARONG,2025-10-01T00:05:00+10:00,0.044,0.6,Tarong,QLD,"[{'code': 'TARONG#3', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 350.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.8837, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:23Z', 'updated_at': '2025-10-13T03:24:59Z'}, {'code': 'TARONG#2', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 350.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.8837, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:23Z', 'updated_at': '2025-10-13T03:25:17Z'}, {'code': 'TARONG#1', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 350.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.8837, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:23Z', 'updated_at': '2025-10-13T03:23:47Z'}, {'code': 'TARONG#4', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 350.0, 'capacity_maximum': 385.0, 'emissions_factor_co2': 0.8837, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:23Z', 'updated_at': '2025-10-13T03:25:39Z'}]",-26.774397,151.917838,coal_black,67.3,5920.4
TARONGN,2025-10-01T00:05:00+10:00,19.616,279.438,Tarong North,QLD,"[{'code': 'TNPS1', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 443.0, 'capacity_maximum': 480.0, 'emissions_factor_co2': 0.8438, 'data_first_seen': '2002-11-09T13:15:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:23Z', 'updated_at': '2025-10-13T03:27:10Z'}]",-26.774397,151.917838,coal_black,67.3,5920.4
TARRALEA,2025-10-01T00:05:00+10:00,0.0,59.6,Tarraleah,TAS,"[{'code': 'TARRALEA', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 90.0, 'capacity_maximum': 94.0, 'data_first_seen': '2005-05-16T13:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:23Z', 'updated_at': '2025-01-07T04:03:30Z'}]",-42.301736,146.456661,hydro,0.2,897.18
TB2SF,2025-10-01T00:05:00+10:00,0.0,0.284,Tailem Bend 2,SA,"[{'code': 'TB2B1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 50.0, 'capacity_maximum': 41.0, 'capacity_storage': 84.0, 'data_first_seen': '2024-12-03T14:05:00+10:00', 'data_last_seen': '2025-11-04T18:30:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-12-01T22:34:42Z', 'updated_at': '2025-01-07T03:56:24Z'}, {'code': 'TB2BL1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 50.0, 'capacity_maximum': 41.0, 'capacity_storage': 84.0, 'data_first_seen': '2024-07-03T09:25:00+10:00', 'data_last_seen': '2025-11-04T18:30:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:24Z', 'updated_at': '2025-01-07T03:56:14Z'}, {'code': 'TB2BG1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 50.0, 'capacity_maximum': 41.0, 'capacity_storage': 84.0, 'data_first_seen': '2023-10-27T13:25:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:35:24Z', 'updated_at': '2025-01-07T03:56:03Z'}, {'code': 'TB2SF1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 105.0, 'capacity_maximum': 87.0, 'data_first_seen': '2023-08-25T09:05:00+10:00', 'data_last_seen': '2025-11-04T19:00:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:24Z', 'updated_at': '2025-01-07T03:54:20Z'}]",-35.28,139.49,battery,0.01,1565.38
TIB,2025-10-01T00:05:00+10:00,0.0,3.67,Torrens Island,SA,"[{'code': 'TIB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 250.0, 'capacity_maximum': 250.0, 'capacity_storage': 250.0, 'data_first_seen': '2024-08-08T04:15:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-11-06T23:30:41Z', 'updated_at': '2025-05-13T04:49:04Z'}, {'code': 'TIBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 250.0, 'capacity_maximum': 250.0, 'capacity_storage': 250.0, 'data_first_seen': '2023-04-26T11:15:00+10:00', 'data_last_seen': '2025-11-04T21:00:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-05-13T04:48:24Z'}, {'code': 'TIBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 250.0, 'capacity_maximum': 250.0, 'capacity_storage': 250.0, 'data_first_seen': '2023-04-26T12:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-05-13T04:47:41Z'}]",-34.805831,138.524192,battery,0.01,1565.38
TORRIS,2025-10-01T00:05:00+10:00,1.919,0.0,Torrens Island,SA,"[{'code': 'TORRB4', 'fueltech_id': 'gas_steam', 'status_id': 'operating', 'capacity_registered': 200.0, 'capacity_maximum': 210.0, 'emissions_factor_co2': 0.5758, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T17:05:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-10-05T22:53:50Z'}, {'code': 'TORRB3', 'fueltech_id': 'gas_steam', 'status_id': 'operating', 'capacity_registered': 200.0, 'capacity_maximum': 210.0, 'emissions_factor_co2': 0.5758, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-10-18T16:45:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-10-05T22:53:32Z'}, {'code': 'TORRA4', 'fueltech_id': 'gas_steam', 'status_id': 'retired', 'capacity_registered': 120.0, 'capacity_maximum': 120.0, 'emissions_factor_co2': 0.5758, 'data_first_seen': '1998-12-08T14:40:00+10:00', 'data_last_seen': '2020-09-17T17:35:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-09-09T00:12:56Z'}, {'code': 'TORRB2', 'fueltech_id': 'gas_steam', 'status_id': 'operating', 'capacity_registered': 200.0, 'capacity_maximum': 210.0, 'emissions_factor_co2': 0.5758, 'data_first_seen': '1998-12-09T05:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-10-05T22:52:49Z'}, {'code': 'TORRB1', 'fueltech_id': 'gas_steam', 'status_id': 'operating', 'capacity_registered': 200.0, 'capacity_maximum': 210.0, 'emissions_factor_co2': 0.5758, 'data_first_seen': '1998-12-08T05:40:00+10:00', 'data_last_seen': '2021-12-07T12:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-10-05T22:53:10Z'}, {'code': 'TORRA1', 'fueltech_id': 'gas_steam', 'status_id': 'retired', 'capacity_registered': 120.0, 'capacity_maximum': 120.0, 'emissions_factor_co2': 0.5758, 'data_first_seen': '1998-12-07T05:45:00+10:00', 'data_last_seen': '2020-09-17T18:10:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-09-09T00:12:24Z'}, {'code': 'TORRA2', 'fueltech_id': 'gas_steam', 'status_id': 'retired', 'capacity_registered': 120.0, 'capacity_maximum': 120.0, 'emissions_factor_co2': 0.5758, 'data_first_seen': '1998-12-07T06:55:00+10:00', 'data_last_seen': '2020-03-21T01:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-09-09T00:12:36Z'}, {'code': 'TORRA3', 'fueltech_id': 'gas_steam', 'status_id': 'retired', 'capacity_registered': 120.0, 'capacity_maximum': 120.0, 'emissions_factor_co2': 0.5758, 'data_first_seen': '1998-12-08T14:40:00+10:00', 'data_last_seen': '2021-12-07T12:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:25Z', 'updated_at': '2025-09-09T00:12:48Z'}]",-34.804559,138.522229,gas_steam,0.01,1565.38
TULLYSM,2025-10-01T00:05:00+10:00,0.015,10.0,Tully Sugar Mill,QLD,"[{'code': 'TULLYSM1', 'fueltech_id': 'bioenergy_biomass', 'status_id': 'operating', 'capacity_registered': 32.0, 'capacity_maximum': 10.0, 'emissions_factor_co2': 0.018, 'data_first_seen': '2024-08-27T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-01T03:43:38Z', 'updated_at': '2025-09-08T00:34:08Z'}]",-17.937329,145.92739,bioenergy_biomass,67.3,5920.4
TUNGATIN,2025-10-01T00:05:00+10:00,0.0,81.3,Tungatinah,TAS,"[{'code': 'TUNGATIN', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 125.0, 'capacity_maximum': 142.0, 'data_first_seen': '2005-05-16T13:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:26Z', 'updated_at': '2025-05-13T05:06:09Z'}]",-42.296396,146.455881,hydro,0.2,897.18
ULBESS,2025-10-01T00:05:00+10:00,0.0,1.352,Ulinda Park,QLD,"[{'code': 'ULPBESS1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 197.0, 'capacity_maximum': 155.0, 'capacity_storage': 300.0, 'data_first_seen': '2025-06-17T09:30:00+10:00', 'data_last_seen': '2025-10-16T17:55:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-31T03:32:04Z', 'updated_at': '2025-07-25T00:50:32Z'}, {'code': 'ULPBESSL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 197.0, 'capacity_maximum': 155.0, 'capacity_storage': 300.0, 'data_first_seen': '2025-06-17T09:45:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2024-11-09T10:30:33Z', 'updated_at': '2025-08-25T03:39:58Z'}, {'code': 'ULPBESSG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 197.0, 'capacity_maximum': 155.0, 'capacity_storage': 300.0, 'data_first_seen': '2025-06-17T09:30:00+10:00', 'data_last_seen': '2025-10-16T17:55:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-11-09T10:30:53Z', 'updated_at': '2025-08-25T03:40:06Z'}]",-26.92635,150.717472,battery,67.3,5920.4
VBB,2025-10-01T00:05:00+10:00,0.0,1.7,Victorian Big Battery,VIC,"[{'code': 'VBB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 360.0, 'capacity_maximum': 250.0, 'capacity_storage': 450.0, 'data_first_seen': '2024-10-02T13:10:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-13T04:13:55Z', 'updated_at': '2025-05-13T05:30:43Z'}, {'code': 'VBBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 360.0, 'capacity_maximum': 250.0, 'capacity_storage': 450.0, 'data_first_seen': '2021-07-28T11:35:00+10:00', 'data_last_seen': '2025-11-04T21:20:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:35:26Z', 'updated_at': '2025-05-13T05:29:26Z'}, {'code': 'VBBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 360.0, 'capacity_maximum': 300.0, 'capacity_storage': 450.0, 'data_first_seen': '2021-07-28T12:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:26Z', 'updated_at': '2025-05-13T05:28:20Z'}]",-38.03828,144.291003,battery,0.01,4889.73
VP,2025-10-01T00:05:00+10:00,49.206,0.0,Vales Point B,NSW,"[{'code': 'VP6', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 660.0, 'capacity_maximum': 680.0, 'emissions_factor_co2': 0.9877, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:26Z', 'updated_at': '2025-10-07T03:59:54Z'}, {'code': 'VP5', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 660.0, 'capacity_maximum': 680.0, 'emissions_factor_co2': 0.9877, 'data_first_seen': '1999-01-22T09:55:00+10:00', 'data_last_seen': '2025-08-26T20:50:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:26Z', 'updated_at': '2025-10-07T05:34:32Z'}]",-33.164639,151.544116,coal_black,80.01,7170.68
WALGRV,2025-10-01T00:05:00+10:00,0.0,0.314,Wallgrove,NSW,"[{'code': 'WALGRVG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 50.0, 'capacity_maximum': 50.0, 'capacity_storage': 75.0, 'data_first_seen': '2021-10-29T12:30:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-05-13T05:46:45Z'}, {'code': 'WALGRVL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 50.0, 'capacity_maximum': 50.0, 'capacity_storage': 75.0, 'data_first_seen': '2021-11-02T14:10:00+10:00', 'data_last_seen': '2025-11-04T21:20:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-09-02T00:02:25Z'}, {'code': 'WALGRV1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 50.0, 'capacity_maximum': 50.0, 'capacity_storage': 75.0, 'data_first_seen': '2024-10-08T11:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-13T04:17:42Z', 'updated_at': '2025-05-13T05:47:16Z'}]",-33.817476,150.827276,battery_discharging,80.01,7170.68
WANDBG,2025-10-01T00:05:00+10:00,0.0,4.383,Wandoan South,QLD,"[{'code': 'WANDBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 123.0, 'capacity_maximum': 100.0, 'capacity_storage': 150.0, 'data_first_seen': '2021-09-08T15:10:00+10:00', 'data_last_seen': '2025-11-04T20:30:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-05-13T05:51:44Z'}, {'code': 'WANDBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 123.0, 'capacity_maximum': 100.0, 'capacity_storage': 150.0, 'data_first_seen': '2021-10-14T12:55:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-05-13T05:51:58Z'}, {'code': 'WANDB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 123.0, 'capacity_maximum': 100.0, 'capacity_storage': 150.0, 'data_first_seen': '2024-08-08T05:00:00+10:00', 'data_last_seen': '2025-11-04T20:30:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-09-12T23:35:43Z', 'updated_at': '2025-06-23T06:53:30Z'}]",-26.263986,149.772871,battery_discharging,67.3,5920.4
WATERLWF,2025-10-01T00:05:00+10:00,0.0,103.1,Waterloo,SA,"[{'code': 'WATERLWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 130.8, 'capacity_maximum': 130.0, 'data_first_seen': '2010-08-20T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-09-09T01:11:53Z'}]",-33.991095,138.915723,wind,0.01,1565.38
WAUBRAWF,2025-10-01T00:05:00+10:00,0.0,53.227,Waubra,VIC,"[{'code': 'WAUBRAWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 192.0, 'capacity_maximum': 192.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-05-13T06:04:23Z'}]",-37.357979,143.5926,wind,0.01,4889.73
WDBESS,2025-10-01T00:05:00+10:00,0.0,1.21,Western Downs,QLD,"[{'code': 'WDBESSG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 272.48, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2024-07-01T14:45:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-01T04:43:55Z', 'updated_at': '2025-07-25T04:00:32Z'}, {'code': 'WDBESS1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 272.48, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2024-11-26T13:10:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-10T05:10:20Z', 'updated_at': '2025-07-25T04:01:08Z'}, {'code': 'WDBESSL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 272.48, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2024-07-05T10:20:00+10:00', 'data_last_seen': '2025-11-04T21:20:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2024-10-01T04:45:12Z', 'updated_at': '2025-07-25T04:00:53Z'}]",-26.952008,150.694188,battery_discharging,67.3,5920.4
